Rank,Name,Ticker,Market cap,Price,Circulating supply,id
1,Bitcoin,BTC,783260570383.75,41247.82,18989137,bitcoin
2,Ethereum,ETH,343377833604.3,2860.46,120042908,ethereum
3,Tether,USDT,80781817395.21,1.0004,80747335458,tether
4,BNB,BNB,64522408664.1,390.77,165116761,binancecoin
5,USD Coin,USDC,53000906379.47,0.9999,53004490761,usd-coin
6,XRP,XRP,38791824340.83,0.8061,48121609012,ripple
7,Terra,LUNA,33016693268.72,90.53,364695245,terra-luna-2
8,Cardano,ADA,29569834894.15,0.8771,33713492092,cardano
9,Solana,SOL,28388486843.57,88.61,320358097,solana
10,Avalanche,AVAX,22636838970.73,84.72,267182355,avalanche-2
11,Polkadot,DOT,18407139481.67,18.64,987579315,polkadot
12,Binance USD,BUSD,17794988349.19,0.9994,17806035748,binance-usd
13,Dogecoin,DOGE,15808231747.9,0.1192,132670764300,dogecoin
14,TerraUSD,UST,15439586892.3,1.0038,15381792869,terrausd-wormhole
15,Shiba Inu,SHIB,12697232753.07,2.313e-05,549063278876302,shiba-inu
16,Polygon,MATIC,11266425868.33,1.4639,7696069521,matic-network
17,Wrapped Bitcoin,WBTC,11253279811.45,41208.58,273081,wrapped-bitcoin
18,Cronos,CRO,10245494361.34,0.4056,25263013692,crypto-com-chain
19,Dai,DAI,9963862903.19,0.9993,9971241657,dai
20,Litecoin,LTC,8025097838.83,114.83,69887294,litecoin
21,Cosmos,ATOM,7959505757.73,27.79,286370297,cosmos
22,NEAR Protocol,NEAR,6985084542.62,10.63,656813903,near
23,Chainlink,LINK,6795989992.78,14.55,467009550,chainlink
24,Uniswap,UNI,6407965411.86,9.3201,687539795,uniswap
25,Bitcoin Cash,BCH,6216854319.62,326.96,19013919,bitcoin-cash
26,TRON,TRX,6248746824.54,0.06144,101708128924,tron
27,FTX Token,FTT,6050928715.02,44.01,137488328,ftx-token
28,UNUS SED LEO,LEO,5784081519.22,6.0633,953954130,leo-token
29,Ethereum Classic,ETC,5105245591.0,38.19,133674707,ethereum-classic
30,Algorand,ALGO,4918695205.72,0.7422,6627066434,algorand
31,Stellar,XLM,4849380975.24,0.197,24617265576,stellar
32,Decentraland,MANA,4415808359.29,2.3988,1840846168,decentraland
33,Bitcoin BEP2,BTCB,4339805109.22,41262.89,105175,binance-bitcoin
34,Hedera,HBAR,4084648511.03,0.2088,19565356901,hedera-hashgraph
35,Internet Computer,ICP,3608613840.5,16.74,215578826,internet-computer
36,The Sandbox,SAND,3518434792.23,3.0864,1139993229,the-sandbox
37,Monero,XMR,3521459571.14,194.6,18095656,monero
38,Elrond,EGLD,3477226042.21,160.42,21675294,elrond-erd-2
39,Waves,WAVES,3491900075.07,32.4,107787940,waves
40,VeChain,VET,3210174430.55,0.04991,64315576989,vechain
41,Fantom,FTM,3184101656.8,1.2511,2545006273,fantom
42,Filecoin,FIL,3167418395.91,17.63,179673975,filecoin
43,Klaytn,KLAY,3045074298.23,1.1029,2761011078,klay-token
44,Axie Infinity,AXS,3029937676.42,49.75,60907500,axie-infinity
45,Tezos,XTZ,2955271692.03,3.3275,888132199,tezos
46,Theta Network,THETA,2877645243.63,2.8776,1000000000,theta-token
47,THORChain,RUNE,2833532638.0,8.5686,330688061,thorchain
48,ApeCoin,APE,2664972713.4,9.6035,277500000,apecoin
49,Helium,HNT,2531140701.59,22.27,113632189,helium
50,Zcash,ZEC,2416621142.37,172.74,13990100,zcash
51,EOS,EOS,2175193499.38,2.2119,983404660,eos
