Rank,Name,Ticker,Market cap,Price,Circulating supply,id
1,Bitcoin,BTC,551083296208.8,28454.98,19366850,bitcoin
2,Ethereum,ETH,225414591269.89,1873.08,120344575,ethereum
3,Tether,USDT,82209951575.01,1.0015,82083431881,tether
4,BNB,BNB,50126733781.05,321.61,155861351,binancecoin
5,USD Coin,USDC,30400289561.96,1.0001,30395871042,usd-coin
6,XRP,XRP,23345911524.89,0.4504,51837820505,ripple
7,Cardano,ADA,13128013021.83,0.3769,34830987271,cardano
8,Dogecoin,DOGE,10682087628.92,0.07671,139252446384,dogecoin
9,Polygon,MATIC,8931518969.56,0.9656,9249469069,matic-network
10,Solana,SOL,8626083965.26,21.84,394890743,solana
11,Polkadot,DOT,6666336238.43,5.6413,1181706962,polkadot
12,TRON,TRX,6277462146.25,0.06934,90529438453,tron
13,Litecoin,LTC,6089996988.4,83.57,72870727,litecoin
14,Binance USD,BUSD,5972458023.74,1.0011,5965614740,binance-usd
15,Shiba Inu,SHIB,5530642455.54,9.38e-06,589539919465046,shiba-inu
16,Avalanche,AVAX,5438281644.06,16.45,330640249,avalanche-2
17,Dai,DAI,4875903354.47,0.9994,4878744779,dai
18,Wrapped Bitcoin,WBTC,4410058922.21,28542.16,154510,wrapped-bitcoin
19,Chainlink,LINK,3572971709.71,6.9096,517099970,chainlink
20,UNUS SED LEO,LEO,3254470105.15,3.4978,930440025,leo-token
21,Cosmos,ATOM,3151515359.28,11.01,286370297,cosmos
22,Uniswap,UNI,3046728474.89,5.2757,577501036,uniswap
23,Monero,XMR,2870881807.57,157.09,18275739,monero
24,OKB,OKB,2727329577.19,45.46,60000000,okb
25,Ethereum Classic,ETC,2642618501.24,18.77,140820673,ethereum-classic
26,Toncoin,TON,2506426657.18,2.0521,1221401181,tontoken
27,Stellar,XLM,2464993041.84,0.09205,26780060256,stellar
28,Internet Computer,ICP,2419489248.93,5.5509,435875018,internet-computer
29,Bitcoin Cash,BCH,2256192376.58,116.39,19384825,bitcoin-cash
