Rank,Name,Ticker,Market cap,Price,Circulating supply,id
1,Bitcoin,BTC,544483610242.0,28085.65,19386543,bitcoin
2,Ethereum,ETH,229798912476.57,1910.91,120256010,ethereum
3,Tether,USDT,83141485173.53,1.0002,83127088775,tether
4,BNB,BNB,48981213310.01,314.27,155857091,binancecoin
5,USD Coin,USDC,29060571707.84,0.9999,29060623589,usd-coin
6,XRP,XRP,25102181890.8,0.4829,51983386003,ripple
7,Cardano,ADA,13358108791.67,0.383,34877620586,cardano
8,Dogecoin,DOGE,10271811086.98,0.07361,139537566384,dogecoin
9,Polygon,MATIC,8740222969.48,0.9419,9279469069,matic-network
10,Solana,SOL,8243146765.86,20.8,396332237,solana
11,TRON,TRX,6991033697.4,0.07745,90267889763,tron
12,Litecoin,LTC,6687419833.94,91.58,73022739,litecoin
13,Polkadot,DOT,6547306887.08,5.5087,1188545035,polkadot
14,Binance USD,BUSD,5276928951.6,1.0001,5276149019,binance-usd
15,Shiba Inu,SHIB,5195846225.44,8.82e-06,589353535238474,shiba-inu
16,Avalanche,AVAX,4997741881.85,14.94,334614439,avalanche-2
17,Dai,DAI,4822154325.67,1.0003,4820735917,dai
18,Wrapped Bitcoin,WBTC,4395755037.62,28097.14,156449,wrapped-bitcoin
19,Chainlink,LINK,3432949876.01,6.6389,517099970,chainlink
20,UNUS SED LEO,LEO,3287251888.02,3.5337,930261086,leo-token
21,Cosmos,ATOM,3132175963.69,10.94,286370297,cosmos
22,Uniswap,UNI,2973330859.8,5.1486,577501036,uniswap
23,OKB,OKB,2848905525.37,47.48,60000000,okb
24,Monero,XMR,2841726252.49,155.41,18284788,monero
25,Ethereum Classic,ETC,2618385293.86,18.55,141176116,ethereum-classic
26,Stellar,XLM,2377431306.65,0.0887,26803759502,stellar
27,Toncoin,TON,2346011729.88,1.9208,1221401181,tontoken
28,Bitcoin Cash,BCH,2261046673.98,116.52,19404356,bitcoin-cash
29,Internet Computer,ICP,2184504411.55,5.0061,436367566,internet-computer
30,TrueUSD,TUSD,2053704253.31,0.9996,2054448021,true-usd
31,Filecoin,FIL,1990927077.64,4.6635,426917742,filecoin
