Rank,Name,Ticker,Market cap,Price,Circulating supply,id
1,Bitcoin,BTC,1109182665918.5,58730.48,18885981,bitcoin
2,Ethereum,ETH,506100434404.75,4269.73,118532103,ethereum
3,Binance Coin,BNB,97627756571.23,585.29,166801148,binancecoin
4,Tether,USDT,73185056292.77,1.0009,73121243702,tether
5,Solana,SOL,70320903400.09,231.28,304047493,solana
6,Cardano,ADA,61288481315.91,1.8398,33313246915,cardano
7,XRP,XRP,49996674605.71,1.0602,47158974920,ripple
8,Polkadot,DOT,41483968548.71,42.01,987579315,polkadot
9,USD Coin,USDC,38399613597.76,1.0002,38390605453,usd-coin
10,Dogecoin,DOGE,29944164019.25,0.2263,132304152845,dogecoin
11,Avalanche,AVAX,28785424848.1,128.6,223837211,avalanche-2
12,SHIBA INU,SHIB,24262477308.24,4.419e-05,549055952729359,shiba-inu
13,Crypto.com Coin,CRO,18427179115.6,0.7294,25263013692,crypto-com-chain
14,Terra,LUNA,17129435447.15,43.6,392855028,terra-luna-2
15,Litecoin,LTC,15318820823.05,221.77,69074657,litecoin
16,Wrapped Bitcoin,WBTC,14781744990.69,58316.12,253476,wrapped-bitcoin
17,Uniswap,UNI,13625356074.96,21.7,627857379,uniswap
18,Chainlink,LINK,13560165105.32,29.04,467009554,chainlink
19,Binance USD,BUSD,12973295593.79,1.0002,12970571288,binance-usd
20,Algorand,ALGO,11494084669.6,1.8339,6267439035,algorand
21,Polygon,MATIC,11251567595.65,1.6024,7021682963,matic-network
22,Bitcoin Cash,BCH,10892722782.74,575.93,18913369,bitcoin-cash
23,VeChain,VET,8543724420.96,0.1328,64315576989,vechain
24,Elrond,EGLD,8456799994.29,427.11,19800023,elrond-erd-2
25,Stellar,XLM,8375631468.84,0.3442,24336463983,stellar
26,Axie Infinity,AXS,7949661602.8,130.52,60907500,axie-infinity
27,Internet Computer,ICP,7928078138.88,43.39,182706374,internet-computer
28,TRON,TRX,7658774902.64,0.1069,71659657369,tron
29,TerraUSD,UST,7485977855.52,1.002,7471090514,terrausd-wormhole
30,FTX Token,FTT,7245525411.03,51.91,139591265,ftx-token
31,THETA,THETA,7102344383.38,7.1023,1000000000,theta-token
32,Cosmos,ATOM,6994675161.27,31.04,225344023,cosmos
33,Hedera,HBAR,6975543584.16,0.3855,18092792421,hedera-hashgraph
34,Filecoin,FIL,6881794431.83,53.29,129145973,filecoin
35,Decentraland,MANA,6677058359.0,3.6594,1824614835,decentraland
36,Ethereum Classic,ETC,6639295103.67,50.57,131294701,ethereum-classic
37,Dai,DAI,6455121631.16,0.9969,6474951714,dai
38,Bitcoin BEP2,BTCB,6173952206.0,58737.54,105111,binance-bitcoin
39,NEAR Protocol,NEAR,5484204981.04,9.6823,566417035,near
40,Fantom,FTM,5300763742.58,2.0828,2545006273,fantom
41,Helium,HNT,4565990086.16,44.33,103007227,helium
42,Tezos,XTZ,4555942885.51,5.2446,868696504,tezos
43,Flow,FLOW,4550691029.7,14.53,313098660,flow
44,Monero,XMR,4525229394.98,250.88,18037448,monero
45,The Graph,GRT,4354280228.31,0.9234,4715735200,the-graph
46,EOS,EOS,4139139085.41,4.2562,972503243,eos
47,Klaytn,KLAY,3897043208.9,1.5421,2527110143,klay-token
48,PancakeSwap,CAKE,3831826897.11,15.27,250951167,pancakeswap-token
49,IOTA,MIOTA,3755228909.69,1.351,2779530283,iota
50,The Sandbox,SAND,3594897342.56,4.029,892246119,the-sandbox
51,Aave,AAVE,3577046839.04,267.1,13392219,aave
52,Harmony,ONE,3352556891.46,0.3101,10810280392,harmony
53,eCash,XEC,3186051643.35,0.0001685,18909554673313,ecash
54,Loopring,LRC,3167165694.79,2.3844,1328273642,loopring
55,UNUS SED LEO,LEO,3148641367.06,3.3006,953954130,leo-token
56,Kusama,KSM,3100280502.24,366.03,8470098,kusama
57,Bitcoin SV,BSV,3037009528.09,160.61,18909764,bsv
58,Zcash,ZEC,3032682601.71,229.93,13189550,zcash
59,Neo,NEO,2940183503.26,41.68,70538831,neo
60,Maker,MKR,2929264237.33,2959.9,989649,maker
61,Kadena,KDA,2890120577.23,18.26,158266841,kadena
