Rank,Name,Ticker,Market cap,Price,Circulating supply,id
1,Bitcoin,BTC,510252464820.78,26762.65,19065843,bitcoin
2,Ethereum,ETH,175086938731.68,1445.22,121149272,ethereum
3,Tether,USDT,72428255698.56,0.9991,72494981447,tether
4,USD Coin,USDC,53994300101.33,1.0,53991679228,usd-coin
5,BNB,BNB,41790885362.77,255.95,163276975,binancecoin
6,Binance USD,BUSD,17758622018.63,1.0009,17742539878,binance-usd
7,XRP,XRP,16702074996.9,0.3455,48343101197,ripple
8,Cardano,ADA,16770325342.17,0.4969,33752565071,cardano
9,Solana,SOL,10516559194.38,30.74,342076776,solana
10,Dogecoin,DOGE,8535532361.61,0.06434,132670764300,dogecoin
11,Polkadot,DOT,7357483711.5,7.45,987579315,polkadot
12,Wrapped Bitcoin,WBTC,7316173248.87,26754.94,273451,wrapped-bitcoin
13,TRON,TRX,7072035291.84,0.07642,92537735914,tron
14,Dai,DAI,6989373080.06,0.9999,6990096528,dai
15,UNUS SED LEO,LEO,5248041138.98,5.5014,953954130,leo-token
16,Avalanche,AVAX,4885529960.65,17.39,280980375,avalanche-2
17,Shiba Inu,SHIB,4746801185.57,8.65e-06,549063278876302,shiba-inu
18,Polygon,MATIC,3993219914.56,0.5019,7956181045,matic-network
19,FTX Token,FTT,3818272610.2,28.09,135917458,ftx-token
20,Cronos,CRO,3575473234.47,0.1415,25263013692,crypto-com-chain
21,Litecoin,LTC,3399775617.62,48.23,70492494,litecoin
22,Stellar,XLM,2978637198.71,0.1193,24970281230,stellar
23,Uniswap,UNI,2967025060.72,4.1243,719399515,uniswap
24,Chainlink,LINK,2961543782.77,6.3415,467009550,chainlink
25,Monero,XMR,2884029528.97,159.04,18133858,monero
26,Bitcoin Cash,BCH,2808252028.6,147.11,19088925,bitcoin-cash
27,NEAR Protocol,NEAR,2633324274.01,3.7103,709735911,near
28,Ethereum Classic,ETC,2254910247.03,16.67,135257295,ethereum-classic
29,Algorand,ALGO,2245200026.68,0.327,6867000695,algorand
30,Cosmos,ATOM,2045210531.34,7.1418,286370297,cosmos
31,VeChain,VET,1875330379.45,0.02586,72511146418,vechain
32,Flow,FLOW,1880703544.01,1.815,1036200000,flow
33,Tezos,XTZ,1479724312.88,1.648,897912559,tezos
34,Decentraland,MANA,1469658711.89,0.7947,1849233941,decentraland
35,Hedera,HBAR,1449397574.04,0.06988,20741406793,hedera-hashgraph
36,KuCoin Token,KCS,1387429496.21,14.1,98379861,kucoin-shares
37,Internet Computer,ICP,1357096866.14,5.6943,238327076,internet-computer
38,Filecoin,FIL,1245253649.18,5.7148,217900486,filecoin
39,TrueUSD,TUSD,1231732728.72,1.0001,1231593902,true-usd
40,The Sandbox,SAND,1183657645.02,0.9522,1243064778,the-sandbox
41,Zcash,ZEC,1164618625.2,79.81,14591606,zcash
42,ApeCoin,APE,1142711924.9,3.9109,292187500,apecoin
43,Theta Network,THETA,1092322484.27,1.0923,1000000000,theta-token
44,Huobi Token,HT,1041706459.88,6.7257,154885159,huobi-token
45,EOS,EOS,1032594435.87,1.041,991951366,eos
46,Helium,HNT,1027494377.68,8.5909,119602804,helium
47,Elrond,EGLD,1007490933.17,44.97,22404651,elrond-erd-2
48,Aave,AAVE,983467919.3,70.83,13885058,aave
49,Pax Dollar,USDP,944636487.19,0.9989,945642940,usdp
50,Bitcoin SV,BSV,929596846.77,48.71,19084883,bsv
51,Axie Infinity,AXS,920137571.79,14.5,63456103,axie-infinity
52,Maker,MKR,898307338.34,918.86,977631,maker
53,BitTorrent-New,BTT,874180559.57,9.4e-07,932028892857000,bittorrent
54,Klaytn,KLAY,854777003.64,0.2989,2859937371,klay-token
55,Neo,NEO,825768862.55,11.71,70538831,neo
56,Neutrino USD,USDN,811487314.28,0.9854,823543290,
57,eCash,XEC,790158509.89,4.14e-05,19085204673303,ecash
58,IOTA,MIOTA,787664373.79,0.2834,2779530283,iota
59,The Graph,GRT,780316694.92,0.1131,6900000000,the-graph
60,THORChain,RUNE,739570756.28,2.2365,330688061,thorchain
61,USDD,USDD,723631265.97,1.0004,723321765,usdd
62,OKB,OKB,675782886.05,11.26,60000000,okb
63,PAX Gold,PAXG,627246354.45,1882.61,333180,pax-gold
64,Quant,QNT,604396049.84,50.06,12072738,quant-network
65,Waves,WAVES,589921206.12,5.4363,108516106,waves
66,Chiliz,CHZ,589294040.6,0.09821,6000378771,chiliz
67,PancakeSwap,CAKE,581665082.72,3.8816,149849974,pancakeswap-token
68,Fantom,FTM,575739495.27,0.2262,2545006273,fantom
69,Stacks,STX,553540161.36,0.4198,1318602720,blockstack
70,Loopring,LRC,542920936.74,0.4082,1330082007,loopring
71,Nexo,NEXO,537574162.47,0.96,560000011,nexo
72,Dash,DASH,500024441.06,46.43,10769944,dash
73,Zilliqa,ZIL,483435266.82,0.03745,12907980437,zilliqa
74,Basic Attention Token,BAT,464723325.07,0.3101,1498812101,basic-attention-token
75,Enjin Coin,ENJ,439616986.44,0.492,893489956,enjincoin
76,Curve DAO Token,CRV,436009091.6,0.867,502918432,curve-dao-token
77,Celo,CELO,436348639.05,0.9805,445012828,celo
78,Kusama,KSM,431849158.08,50.99,8470098,kusama
79,Amp,AMP,428035287.98,0.01014,42227702186,amp-token
80,Fei USD,FEI,421307034.96,0.9913,424996178,fei-usd
81,Decred,DCR,419339553.42,29.75,14097282,decred
82,XDC Network,XDC,410899197.85,0.03339,12305012699,xdce-crowd-sale
83,Gala,GALA,401997428.24,0.05762,6977205436,gala
84,STEPN,GMT,403720060.79,0.6729,600000000,stepn
85,Gnosis,GNO,394907391.86,153.09,2579588,gnosis
86,Kava,KAVA,393198852.68,1.8926,207757496,kava
87,GateToken,GT,381238262.13,4.8659,78348729,gatechain-token
88,NEM,XEM,379459278.72,0.04216,8999999999,nem
89,Holo,HOT,361123757.93,0.002084,173323139335,holotoken
90,Harmony,ONE,356351760.22,0.02925,12182154130,harmony
91,1inch Network,1INCH,350728875.61,0.6552,535332959,1inch
