Rank,Name,Ticker,Market cap,Price,Circulating supply,id
1,Bitcoin,BTC,671652557855.13,35862.38,18728612,bitcoin
2,Ethereum,ETH,315453931557.77,2715.09,116185328,ethereum
3,Tether,USDT,62298516610.6,1.0008,62246255385,tether
4,Binance Coin,BNB,60424976235.95,393.82,153432897,binancecoin
5,Cardano,ADA,53617195304.14,1.6782,31948309441,cardano
6,Dogecoin,DOGE,48302113585.76,0.3718,129911764841,dogecoin
7,XRP,XRP,43625920334.92,0.9453,46151013329,ripple
8,USD Coin,USDC,23003536496.45,1.0006,22990271580,usd-coin
9,Polkadot,DOT,22881676131.14,24.2,945461319,polkadot
10,Uniswap,UNI,14639766964.58,25.91,564969717,uniswap
11,Internet Computer,ICP,12979977210.25,104.59,124103517,internet-computer
12,Bitcoin Cash,BCH,12332675566.51,657.5,18757044,bitcoin-cash
13,Chainlink,LINK,11874992855.91,27.55,431009554,chainlink
14,Litecoin,LTC,11791108474.36,176.64,66752415,litecoin
15,Solana,SOL,11534847407.95,42.31,272637428,solana
16,Polygon,MATIC,9958530384.05,1.5834,6289222325,matic-network
17,Binance USD,BUSD,9653439792.24,1.0006,9647663214,binance-usd
18,Stellar,XLM,8817021792.17,0.3813,23126290517,stellar
19,THETA,THETA,8852311539.98,8.8523,1000000000,theta-token
20,VeChain,VET,8272740047.19,0.1286,64315576989,vechain
21,Ethereum Classic,ETC,7456461631.52,64.11,116313299,ethereum-classic
22,Wrapped Bitcoin,WBTC,6729606961.11,35851.14,187710,wrapped-bitcoin
23,Filecoin,FIL,6703121374.97,87.02,77026586,filecoin
24,EOS,EOS,5585012832.56,5.8541,954029425,eos
25,TRON,TRX,5554131772.77,0.07751,71659657369,tron
26,Monero,XMR,4886587761.79,272.59,17926203,monero
27,Dai,DAI,4820793379.73,1.0019,4811498107,dai
28,Aave,AAVE,4676895920.27,365.66,12790285,aave
29,Neo,NEO,4002437429.73,56.74,70538831,neo
30,Maker,MKR,3586781141.75,3617.61,991477,maker
31,Kusama,KSM,3550685446.19,419.2,8470098,kusama
32,IOTA,MIOTA,3477971391.1,1.2513,2779530283,iota
33,SHIBA INU,SHIB,3370535792.12,8.54e-06,394796000000000,shiba-inu
34,PancakeSwap,CAKE,3364766303.89,18.84,178628656,pancakeswap-token
35,Bitcoin SV,BSV,3351389107.51,178.71,18753283,bsv
36,Klaytn,KLAY,3198913178.09,1.2947,2470730575,klay-token
37,FTX Token,FTT,3194360729.82,33.86,94346958,ftx-token
38,Cosmos,ATOM,3182350413.31,15.1,210767263,cosmos
39,Crypto.com Coin,CRO,3140049962.38,0.1243,25263013692,crypto-com-chain
40,Algorand,ALGO,3143272022.8,1.0249,3066904411,algorand
41,Huobi Token,HT,2697918760.07,15.41,175074232,huobi-token
42,BitTorrent,BTT,2661998939.69,0.004034,659952625000,bittorrent
43,Bitcoin BEP2,BTCB,2620626670.13,35845.76,73108,binance-bitcoin
44,Terra,LUNA,2595145762.23,6.2492,415276825,terra-luna-2
45,Theta Fuel,TFUEL,2445314261.11,0.4613,5301214400,theta-fuel
46,UNUS SED LEO,LEO,2384107242.93,2.4992,953954130,leo-token
47,THORChain,RUNE,2309192978.47,10.81,213536800,thorchain
48,Avalanche,AVAX,2274827055.82,17.4,130736352,avalanche-2
49,Tezos,XTZ,2047611533.65,3.8412,533071069,tezos
50,Compound,COMP,2033922736.24,388.73,5232166,compound-coin
51,Hedera Hashgraph,HBAR,1961550924.82,0.2287,8577696542,hedera-hashgraph
52,TerraUSD,UST,1917817075.46,1.0011,1915709078,terrausd-wormhole
53,Decred,DCR,1895719489.35,145.83,12999826,decred
54,Dash,DASH,1888906934.4,185.74,10169734,dash
55,Celsius,CEL,1837836574.36,7.6941,238863520,celsius-degree-token
56,Zcash,ZEC,1786350032.37,149.67,11934888,zcash
57,Telcoin,TEL,1745960703.24,0.03356,52027110195,telcoin
58,Waves,WAVES,1728252983.08,16.41,105302698,waves
59,Elrond,EGLD,1714720512.33,97.54,17580245,elrond-erd-2
60,NEM,XEM,1689458170.48,0.1877,8999999999,nem
61,yearn.finance,YFI,1578367086.53,43083.33,36635,yearn-finance
62,Chiliz,CHZ,1547856833.77,0.2669,5799953862,chiliz
63,Holo,HOT,1482204422.14,0.008584,172673864848,holotoken
64,SushiSwap,SUSHI,1469565531.42,11.55,127244443,sushi
65,Zilliqa,ZIL,1406300708.61,0.1239,11354269506,zilliqa
66,TrueUSD,TUSD,1375717814.98,1.0008,1374667295,true-usd
67,Synthetix,SNX,1369360353.92,11.92,114841533,havven
68,Decentraland,MANA,1299249224.96,0.8221,1580452521,decentraland
69,NEAR Protocol,NEAR,1265703759.74,3.1997,395573565,near
70,Nexo,NEXO,1253375758.49,2.2382,560000011,nexo
71,Helium,HNT,1253515775.37,14.67,85423633,helium
72,Enjin Coin,ENJ,1235996222.76,1.4814,834331121,enjincoin
73,Stacks,STX,1153560519.62,1.0028,1150363312,blockstack
74,Basic Attention Token,BAT,1140693070.47,0.7622,1496514870,basic-attention-token
75,Qtum,QTUM,1094336290.58,11.12,98427880,qtum
76,Paxos Standard,PAX,1085304728.1,1.0006,1084653199,
77,Horizen,ZEN,1081004489.56,96.84,11163250,zencash
78,Nano,NANO,1008155570.92,7.566,133248297,nanomatic
79,Bitcoin Gold,BTG,997497496.34,56.95,17513924,bitcoin-gold
80,Harmony,ONE,982278701.74,0.09639,10190306782,harmony
81,OKB,OKB,976429585.9,16.27,60000000,okb
82,The Graph,GRT,976900597.51,0.7842,1245666867,the-graph
83,Mdex,MDX,971584995.64,2.1436,453248400,mdex
84,Ontology,ONT,955420669.73,1.1065,863432987,ontology
85,DigiByte,DGB,946584246.04,0.06584,14376980050,digibyte
86,Revain,REV,944018871.16,0.0111,85061485690,revain
87,BakeryToken,BAKE,931729808.74,3.7752,246800998,bakerytoken
88,Bancor,BNT,906744405.47,4.4824,202290932,bancor
89,UMA,UMA,906185636.11,14.89,60846480,uma
90,Siacoin,SC,902011757.09,0.01878,48022612992,shibchain
91,0x,ZRX,891528985.19,1.0589,841921228,0x
92,Fantom,FTM,869975768.64,0.3418,2545006273,fantom
93,Curve DAO Token,CRV,872879666.84,2.4531,355823764,curve-dao-token
94,OMG Network,OMG,848182982.15,6.0478,140245398,omisego
95,Celo,CELO,796064726.64,3.2396,245729966,celo
96,HUSD,HUSD,785550335.96,1.0005,785130359,husd
97,SwissBorg,CHSB,776387608.54,0.7764,1000000000,swissborg
98,ICON,ICX,725764658.76,1.1548,628479305,icon
99,Ankr,ANKR,725052113.25,0.1036,6996232711,ankr
100,Ravencoin,RVN,706557592.76,0.07907,8935405000,ravencoin
101,KuCoin Token,KCS,686281211.36,8.5658,80118638,kucoin-shares
102,XinFin Network,XDC,674250885.02,0.05495,12271361950,xdce-crowd-sale
103,1inch,1INCH,675198243.71,3.9117,172609586,1inch
104,Voyager Token,VGX,613012330.91,2.7576,222295208,ethos
105,Flow,FLOW,603758758.22,14.23,42429369,flow
106,Nervos Network,CKB,557620766.32,0.02098,26584357462,nervos-network
107,Verge,XVG,545956444.15,0.03317,16458256044,verge
108,Livepeer,LPT,542149762.87,25.62,21164655,livepeer
109,IOST,IOST,532889857.94,0.03239,16454275775,iostoken
110,Ren,REN,533275332.37,0.5348,997163051,republic-protocol
111,Quant,QNT,529074292.8,43.82,12072738,quant-network
112,Arweave,AR,525007774.54,15.72,33394701,arweave
113,WazirX,WRX,512946808.61,1.7461,293763596,wazirx
114,Kyber Network Crystal Legacy,KNC,494064520.02,2.4095,205045092,kyber-network-crystal
115,Reserve Rights,RSR,492864324.77,0.03745,13159999000,reserve-rights-token
116,Bitcoin Diamond,BCD,486025934.11,2.6061,186492898,bitcoin-diamond
117,Lisk,LSK,450487648.08,3.5128,128243470,lisk
118,Loopring,LRC,435684265.22,0.3555,1225423784,loopring
119,WINkLink,WIN,391766651.93,0.0005112,766299999999,wink
120,iExec RLC,RLC,377944532.2,4.7201,80070793,iexec-rlc
121,GateToken,GT,375354866.39,4.7332,79302529,gatechain-token
122,SKALE Network,SKL,366807549.9,0.3825,958853025,skale
123,Dent,DENT,364629822.2,0.003711,98261255759,dent
124,Neutrino USD,USDN,361301977.88,1.0113,357252664,
125,Conflux Network,CFX,350796340.29,0.4174,840443325,conflux-token
126,renBTC,RENBTC,352286646.93,35832.81,9831,renbtc
127,MaidSafeCoin,MAID,348141841.2,0.7693,452552412,maidsafecoin-token
128,VeThor Token,VTHO,334183614.62,0.009217,36257074891,vethor-token
129,ASD (BTMX),BTMX,330863010.58,0.4448,743798994,
130,Storj,STORJ,332717865.22,1.1565,287684032,storj
131,Status,SNT,329944846.73,0.09507,3470483788,status
132,Ocean Protocol,OCEAN,328329531.81,0.6504,504799357,ocean-protocol
133,Kava.io,KAVA,329307530.78,4.6929,70172142,kava
134,Ergo,ERG,317668658.3,9.9233,32012428,ergo
135,Reef,REEF,316084347.28,0.02495,12666667338,reef
136,Golem,GLM,312550570.45,0.3126,1000000000,golem
137,Enzyme,MLN,301454874.56,168.15,1792738,melon
138,Origin Protocol,OGN,297794982.83,0.9465,314644136,origin-protocol
139,Wootrade,WOO,294045610.89,0.7815,376235705,woo-network
140,Venus,XVS,294410963.65,29.11,10113083,venus
141,Energy Web Token,EWT,285402992.24,9.4938,30062138,ecowatt
142,Bitcoin Standard Hashrate Token,BTCST,285042682.32,33.68,8464090,btc-standard-hashrate-token
143,Gnosis,GNO,283151350.39,188.19,1504587,gnosis
144,Ontology Gas,ONG,285865546.56,1.0386,275243470,ong
145,MCO,MCO,269357677.62,17.05,15793831,monaco
146,Augur,REP,271388264.86,24.67,11000000,augur
147,ABBC Coin,ABBC,267577008.73,0.3148,849876228,alibabacoin
148,Fetch.ai,FET,263623069.89,0.3533,746113681,fetch-ai
149,WAX,WAXP,261354254.88,0.1637,1596298314,wax
150,Injective Protocol,INJ,255234713.94,9.2659,27545657,injective-protocol
151,Cartesi,CTSI,254849190.56,0.6952,366590973,cartesi
152,IoTeX,IOTX,249084811.91,0.02611,9540779324,iotex
153,NKN,NKN,247888048.15,0.3541,700000000,nkn
154,Numeraire,NMR,240686054.52,48.32,4981500,numeraire
155,Serum,SRM,240132303.19,4.8026,50000000,serum
156,NuCypher,NU,236513549.45,0.3646,648750000,nucypher
157,Uquid Coin,UQC,231059026.93,23.11,10000000,uquid-coin
158,Celer Network,CELR,230670308.1,0.04118,5601205665,celer-network
159,FUNToken,FUN,229230933.55,0.02226,10298879189,funfair
160,The Sandbox,SAND,228268534.21,0.3252,701888415,the-sandbox
161,Alpha Finance Lab,ALPHA,225931884.62,0.7911,285579035,alphacoin
162,Ardor,ARDR,219740991.67,0.22,998999495,ardor
163,Orchid,OXT,224785503.66,0.3757,598314740,orchid-protocol
164,SUN,SUN,222221640.89,30.52,7280157,sun-token
165,StormX,STMX,224350516.02,0.02596,8640900054,storm
166,Stratis,STRAX,217034910.91,1.6441,132006032,stratis
167,Civic,CVC,217637948.44,0.3248,670000000,civic
168,Aragon,ANT,220839940.38,5.5754,39609523,aragon
169,Prometeus,PROM,219763972.61,13.36,16450000,prometeus
170,Steem,STEEM,212755429.86,0.5572,381797121,steem
171,Swipe,SXP,204062163.26,2.1439,95181302,swipe
172,Balancer,BAL,201999799.05,29.09,6943831,balancer
173,Strike,STRK,186362446.2,64.27,2899787,strike
174,Orbs,ORBS,199698923.64,0.08955,2229950518,orbs
175,Komodo,KMD,196840451.81,1.5614,126070590,komodo
176,MediBloc,MED,188609990.02,0.06888,2738131491,medibloc
177,DODO,DODO,187081206.25,1.6922,110551965,dodo
178,Everipedia,IQ,182503133.5,0.01823,10013322166,everipedia
179,Unibright,UBT,176635884.11,1.1776,149999999,unibright
180,BitShares,BTS,175556274.69,0.05862,2994910000,bitshares
181,Haven Protocol,XHV,176309049.94,11.89,14825040,haven
182,ZKSwap,ZKS,175971693.98,0.8913,197440000,zkspace
183,Casper,CSPR,174328524.12,0.2953,590273359,casper-network
184,ZB Token,ZB,171858083.7,0.371,463288810,zb-token
185,Hive,HIVE,170202920.16,0.4194,405834348,hive
186,Ampleforth,AMPL,169092069.9,0.8723,193842716,ampleforth
187,Phala Network,PHA,166560097.57,0.9377,177634380,pha
188,Hxro,HXRO,165732190.61,0.7376,224693272,hxro
189,Band Protocol,BAND,165900468.0,8.0951,20494033,band-protocol
190,Metal,MTL,161589595.07,2.4637,65588845,metal
191,JUST,JST,159939517.57,0.07076,2260326706,just
192,Ark,ARK,159564825.21,1.2308,129647423,ark
193,Utrust,UTK,153644734.65,0.3414,450000000,utrust
194,Velas,VLX,152111711.88,0.0716,2124380663,velas
195,COTI,COTI,151808949.19,0.2267,669740238,coti
196,Polymath,POLY,150085869.42,0.2426,618764165,polymath
197,Gemini Dollar,GUSD,145538019.72,0.9885,147224176,gemini-dollar
198,MonaCoin,MONA,144145251.72,2.193,65729675,mona
199,Metadium,META,145592576.26,0.1169,1245430304,abcmeta
200,BORA,BORA,145276937.96,0.1703,853244247,bora
201,HEX,HEX,10349777834.19,0.05968,173411074413,hex
202,Wrapped BNB,WBNB,2466131025.44,394.65,6248944,wbnb
203,Creditcoin,CTC,2380658097.41,4.2138,564970555,cybertronchain
204,SafeMoon,SAFEMOON,2386843057.51,4.08e-06,585536366402812,safemoon
205,Bonfida,FIDA,2284246851.88,2.2863,999096736,bonfida
206,Fei Protocol,FEI,2036440598.88,0.9976,2041429433,fei-usd
207,Amp,AMP,1924047727.57,0.04556,42227702186,amp-token
208,Counos X,CCXX,1816716610.41,101.83,17840276,counosx
209,The Transfer Token,TTT,1531477977.7,14.57,105096580,tabtrader
210,Huobi BTC,HBTC,1286484710.69,35828.87,35906,huobi-btc
211,stETH (Lido),STETH,1235992041.42,2684.64,460393,staked-ether
212,Symbol,XYM,1168736905.11,0.2158,5415844753,symbol
213,DeFiChain,DFI,1029058708.41,3.4244,300511840,defichain
214,Pirate Chain,ARRR,954397979.02,5.2328,182389295,pirate-chain
215,HedgeTrade,HEDG,917139083.2,2.6299,348731468,hedgetrade
216,WhiteCoin,XWC,890835955.88,1.2293,724688069,whitecoin
217,Liquity USD,LUSD,728976734.99,1.0132,719446095,lusd
218,ThoreCoin,THR,680665106.89,7852.07,86686,
219,Venus BNB,vBNB,675468148.2,8.0101,84327095,
220,NXM,NXM,666505157.71,103.89,6415406,nxm
221,INO COIN,INO,599349422.99,3.3297,180003180,
222,Bitpanda Ecosystem Token,BEST,535687559.13,1.359,394186139,bitpanda-ecosystem-token
223,Mina,MINA,518691242.72,3.4471,150471169,mina-protocol
224,Orbit Chain,ORC,461475369.11,0.9903,465987647,orbit-chain
225,botXcoin,BOTX,435616112.2,0.2669,1632132305,botxcoin
226,Zelwin,ZLW,424745999.37,6.0091,70683663,zelwin
227,Pundi X[new],PUNDIX,421420993.64,1.6303,258491637,pundi-x-2
228,Bitcoin Cash ABC,BCHA,411706239.73,22.17,18572921,
229,ECOMI,OMI,391849834.99,0.002356,166285821196,ecomi
230,Mirror Protocol,MIR,343500036.77,4.7755,71929048,mirror-protocol
231,Bytecoin,BCN,88040413.28,0.0004783,184066828814,bemchain
232,Hellenic Coin,HNC,300445955.67,4.2976,69910698,helleniccoin
