Rank,Name,Ticker,Market cap,Price,Circulating supply,id
1,Bitcoin,BTC,731986764311.88,38469.09,19027918,bitcoin
2,Ethereum,ETH,341049885442.04,2827.76,120607955,ethereum
3,Tether,USDT,83162272400.21,1.0001,83152877108,tether
4,BNB,BNB,63724060207.07,390.28,163276975,binancecoin
5,USD Coin,USDC,49298296906.65,1.0004,49279500715,usd-coin
6,Solana,SOL,29986417059.76,89.67,334402963,solana
7,XRP,XRP,29240494806.07,0.6078,48105234849,ripple
8,Terra,LUNA,28361900934.02,82.24,344869364,terra-luna-2
9,Cardano,ADA,26676154076.97,0.7903,33752565071,cardano
10,TerraUSD,UST,18562618479.68,1.0016,18532054951,terrausd-wormhole
11,Binance USD,BUSD,17709746262.92,1.0012,17689269894,binance-usd
12,Dogecoin,DOGE,17615033707.19,0.1328,132670764300,dogecoin
13,Avalanche,AVAX,15810356887.26,58.86,268627114,avalanche-2
14,Polkadot,DOT,15190677414.53,15.38,987579315,polkadot
15,Shiba Inu,SHIB,11848512411.93,2.158e-05,549063278876302,shiba-inu
16,Wrapped Bitcoin,WBTC,10844078932.67,38467.0,281906,wrapped-bitcoin
17,Dai,DAI,8789740245.78,1.0004,8786185733,dai
18,Polygon,MATIC,8642885732.64,1.1012,7848866567,matic-network
19,NEAR Protocol,NEAR,7988583206.31,11.84,674764292,near
20,Cronos,CRO,7918783506.17,0.3135,25263013692,crypto-com-chain
21,TRON,TRX,7204837036.49,0.07091,101610560566,tron
22,Litecoin,LTC,6979716923.76,99.44,70193219,litecoin
23,Bitcoin Cash,BCH,5418553401.32,284.41,19051775,bitcoin-cash
24,FTX Token,FTT,5357499255.97,39.13,136898556,ftx-token
25,Chainlink,LINK,5282820439.71,11.31,467009550,chainlink
26,UNUS SED LEO,LEO,5301050325.74,5.5569,953954130,leo-token
27,Cosmos,ATOM,5162228761.2,18.03,286370297,cosmos
28,Uniswap,UNI,4921944834.64,7.1247,690829835,uniswap
29,ApeCoin,APE,4549284997.7,15.97,284843750,apecoin
30,Stellar,XLM,4361953969.29,0.176,24785214733,stellar
31,Algorand,ALGO,4042212186.14,0.6019,6715290870,algorand
32,Monero,XMR,3852563863.93,212.67,18115296,monero
33,Ethereum Classic,ETC,3722963412.6,27.69,134437179,ethereum-classic
34,VeChain,VET,3122197264.28,0.04854,64315576989,vechain
35,Filecoin,FIL,2985068582.89,15.13,197254498,filecoin
36,Hedera,HBAR,2959393773.62,0.1463,20227064411,hedera-hashgraph
37,Internet Computer,ICP,2945671390.7,13.06,225591315,internet-computer
38,Decentraland,MANA,2825247651.61,1.5334,1842472669,decentraland
39,Elrond,EGLD,2791115234.08,127.6,21873606,elrond-erd-2
40,The Sandbox,SAND,2503321741.43,2.1594,1159283899,the-sandbox
41,Theta Network,THETA,2355195278.27,2.3552,1000000000,theta-token
42,Tezos,XTZ,2301071063.53,2.5771,892894720,tezos
43,PancakeSwap,CAKE,2236787987.04,7.7149,289929667,pancakeswap-token
44,THORChain,RUNE,2122273925.46,6.4178,330688061,thorchain
45,EOS,EOS,2084037132.96,2.1086,988351584,eos
46,STEPN,GMT,2072182292.1,3.4536,600000000,stepn
47,Klaytn,KLAY,2047208054.63,0.7346,2786888652,klay-token
48,Aave,AAVE,2007801326.78,146.56,13699944,aave
49,Fantom,FTM,2007762589.16,0.7889,2545006273,fantom
50,Axie Infinity,AXS,1938280828.45,31.82,60907500,axie-infinity
51,Zcash,ZEC,1776239808.63,124.29,14290919,zcash
52,KuCoin Token,KCS,1754804717.31,17.84,98379861,kucoin-shares
53,Flow,FLOW,1726287683.36,4.7584,362790700,flow
54,BitTorrent-New,BTT,1601134097.39,1.72e-06,929275160714000,bittorrent
55,Helium,HNT,1596915379.25,13.68,116742352,helium
56,IOTA,MIOTA,1518443990.95,0.5463,2779530283,iota
57,The Graph,GRT,1489932615.36,0.3159,4715735200,the-graph
58,Huobi Token,HT,1465531524.36,9.4413,155225063,huobi-token
59,Waves,WAVES,1434875270.26,13.27,108151954,waves
60,Maker,MKR,1420472872.85,1452.97,977631,maker
61,Bitcoin SV,BSV,1407935514.26,73.92,19047608,bsv
62,eCash,XEC,1409977302.8,7.402e-05,19047829673313,ecash
63,Convex Finance,CVX,1392866854.24,23.12,60248993,convex-finance
64,TrueUSD,TUSD,1376475932.35,1.0002,1376186450,true-usd
65,Nexo,NEXO,1272179369.83,2.2717,560000011,nexo
66,Neo,NEO,1246797494.84,17.68,70538831,neo
67,Stacks,STX,1241138111.78,0.9469,1310699632,blockstack
68,Quant,QNT,1175530302.16,97.37,12072738,quant-network
69,Kusama,KSM,1126122505.26,132.95,8470098,kusama
70,Chiliz,CHZ,1095276985.82,0.1825,6000378907,chiliz
71,OKB,OKB,1092665850.6,18.21,60000000,okb
72,Celo,CELO,1090210882.6,2.4823,439191694,celo
73,Harmony,ONE,1022655697.96,0.08488,12048323901,harmony
74,Gala,GALA,997708678.32,0.143,6977205436,gala
75,Loopring,LRC,991277461.69,0.7454,1329788611,loopring
76,Enjin Coin,ENJ,970022633.03,1.0988,882814706,enjincoin
77,Dash,DASH,965023351.63,90.15,10704739,dash
78,Curve DAO Token,CRV,956035455.54,2.071,461636026,curve-dao-token
