Rank,Name,Ticker,Market cap,Price,Circulating supply,id
1,Bitcoin,BTC,1235578996842.01,65466.84,18873356,bitcoin
2,Ethereum,ETH,547499259423.05,4626.36,118343441,ethereum
3,Binance Coin,BNB,108573881513.51,650.92,166801148,binancecoin
4,Tether,USDT,73886983972.75,1.0004,73859886039,tether
5,Solana,SOL,72293544193.71,238.43,303212270,solana
6,Cardano,ADA,67957824618.31,2.0409,33298738703,cardano
7,XRP,XRP,56053003302.56,1.1886,47158974920,ripple
8,Polkadot,DOT,45825480831.19,46.4,987579315,polkadot
9,Dogecoin,DOGE,34734180476.45,0.2629,132113581229,dogecoin
10,USD Coin,USDC,34412186959.27,0.9996,34424351584,usd-coin
11,SHIBA INU,SHIB,29224920448.81,5.322e-05,549095509738353,shiba-inu
12,Terra,LUNA,22934566870.94,51.07,449108844,terra-luna-2
13,Avalanche,AVAX,21016118864.42,95.4,220286577,avalanche-2
14,Litecoin,LTC,19175487237.11,278.01,68974708,litecoin
15,Chainlink,LINK,15723322069.04,33.78,465509554,chainlink
16,Wrapped Bitcoin,WBTC,15443475491.31,64581.36,239132,wrapped-bitcoin
17,Uniswap,UNI,15419200243.03,24.57,627596089,uniswap
18,Bitcoin Cash,BCH,12828749038.11,678.74,18900750,bitcoin-cash
19,Binance USD,BUSD,12694574047.66,0.9999,12694721882,binance-usd
20,Algorand,ALGO,12393145879.5,1.9831,6249287872,algorand
21,Polygon,MATIC,12008894892.81,1.7297,6942890165,matic-network
22,Crypto.com Coin,CRO,11078025738.85,0.4385,25263013692,crypto-com-chain
23,VeChain,VET,10399071375.95,0.1617,64315576989,vechain
24,Stellar,XLM,9171482687.57,0.3774,24299910453,stellar
25,Internet Computer,ICP,8791227413.77,48.27,182112478,internet-computer
26,Axie Infinity,AXS,8670383002.38,142.35,60907500,axie-infinity
27,TRON,TRX,8380364276.04,0.1169,71659657369,tron
28,Filecoin,FIL,7709792222.22,62.56,123229684,filecoin
29,Ethereum Classic,ETC,7356574974.62,56.16,130991488,ethereum-classic
30,Cosmos,ATOM,7159292142.73,31.88,224564295,cosmos
31,THETA,THETA,7041045504.36,7.041,1000000000,theta-token
32,Bitcoin BEP2,BTCB,6846090017.47,65133.03,105109,binance-bitcoin
33,FTX Token,FTT,6718619092.86,55.98,120014732,ftx-token
34,Hedera,HBAR,6583436438.2,0.4383,15018941582,hedera-hashgraph
35,Fantom,FTM,6585501402.16,2.5876,2545006273,fantom
36,NEAR Protocol,NEAR,6463943249.32,11.83,546225896,near
37,Dai,DAI,6479671887.9,1.0007,6474951714,dai
38,Elrond,EGLD,6313354956.49,319.89,19735887,elrond-erd-2
39,Decentraland,MANA,5831208158.61,3.2094,1816922991,decentraland
40,Helium,HNT,5379485445.79,52.71,102056143,helium
41,Tezos,XTZ,5055136126.8,5.8316,866856611,tezos
42,The Graph,GRT,5030902825.39,1.0668,4715735200,the-graph
43,TerraUSD,UST,4997330751.3,1.0067,4963937173,terrausd-wormhole
44,Monero,XMR,4956339139.65,275.14,18014104,monero
45,EOS,EOS,4819750021.82,4.9622,971301393,eos
46,PancakeSwap,CAKE,4458257435.04,18.39,242376407,pancakeswap-token
47,Aave,AAVE,4179714884.55,315.61,13243463,aave
48,Loopring,LRC,4079153208.74,3.0711,1328253790,loopring
49,Flow,FLOW,4036674116.66,13.0,310613212,flow
50,eCash,XEC,3927572715.07,0.0002078,18897317173313,ecash
51,Klaytn,KLAY,3844639611.54,1.5241,2522576245,klay-token
52,Kusama,KSM,3679213840.32,434.38,8470098,kusama
53,IOTA,MIOTA,3626295594.5,1.3046,2779530283,iota
54,Neo,NEO,3423608080.58,48.54,70538831,neo
55,Chiliz,CHZ,3282311128.25,0.5525,5941088089,chiliz
56,Bitcoin SV,BSV,3367851904.91,178.22,18896983,bsv
57,Kadena,KDA,3397177028.46,21.58,157398544,kadena
58,THORChain,RUNE,3259832678.69,12.62,258210215,thorchain
59,Quant,QNT,3253393749.84,269.48,12072738,quant-network
60,Maker,MKR,3020522339.56,3046.94,991328,maker
61,Harmony,ONE,2970301631.41,0.2752,10794172944,harmony
62,Stacks,STX,3001489618.94,2.3367,1284484655,blockstack
63,UNUS SED LEO,LEO,2777753703.17,2.9118,953954130,leo-token
64,Zcash,ZEC,2637779341.72,201.55,13087469,zcash
65,The Sandbox,SAND,2529983230.7,2.8355,892246119,the-sandbox
66,Enjin Coin,ENJ,2570084235.67,3.0804,834340660,enjincoin
67,BitTorrent,BTT,2503212876.09,0.003793,659952625000,bittorrent
68,Waves,WAVES,2494891926.05,23.38,106697788,waves
69,Amp,AMP,2437331055.7,0.05772,42227702186,amp-token
70,Dash,DASH,2387075613.47,228.87,10429994,dash
71,Arweave,AR,2338553388.68,70.03,33394701,arweave
72,Holo,HOT,2312145755.0,0.01337,172895870443,holotoken
73,IoTeX,IOTX,2225146173.87,0.2332,9540779324,iotex
74,Compound,COMP,2085880997.98,346.56,6018895,compound-coin
75,Celo,CELO,2022249931.72,5.8228,347297758,celo
76,KuCoin Token,KCS,1970217585.89,24.59,80118638,kucoin-shares
77,Nexo,NEXO,1829086385.35,3.2662,560000011,nexo
78,Theta Fuel,TFUEL,1767309689.41,0.3334,5301214400,theta-fuel
79,NEM,XEM,1736855102.64,0.193,8999999999,nem
80,Qtum,QTUM,1711776301.74,17.31,98862581,qtum
81,Basic Attention Token,BAT,1714226225.37,1.1487,1492278662,basic-attention-token
82,Curve DAO Token,CRV,1707673119.39,4.1299,413487283,curve-dao-token
83,OMG Network,OMG,1657289464.68,11.82,140245398,omisego
84,OKB,OKB,1638431347.16,27.31,60000000,okb
85,ICON,ICX,1626428435.9,2.4111,674548124,icon
86,Decred,DCR,1606418474.16,119.02,13497393,decred
87,Huobi Token,HT,1609901709.78,9.9481,161829295,huobi-token
88,Mina,MINA,1570517476.18,5.3531,293385895,mina-protocol
89,WAX,WAXP,1438873878.75,0.7834,1836634226,wax
90,SushiSwap,SUSHI,1405928225.58,11.05,127244443,sushi
91,Livepeer,LPT,1367473129.98,64.61,21164655,livepeer
92,Ravencoin,RVN,1312191281.5,0.1301,10087380000,ravencoin
93,Audius,AUDIO,1281101274.01,2.5415,504078968,audius
94,Revain,REV,1260217006.09,0.01482,85061485690,revain
95,yearn.finance,YFI,1227605351.04,33506.6,36638,yearn-finance
96,Zilliqa,ZIL,1219183002.74,0.1016,12000660198,zilliqa
97,TrueUSD,TUSD,1222592139.9,0.9999,1222623251,true-usd
98,Perpetual Protocol,PERP,1186790144.68,17.27,68700000,perpetual-protocol
99,Bitcoin Gold,BTG,1181144881.43,67.44,17513924,bitcoin-gold
100,Secret,SCRT,1189763104.2,7.9415,149815729,secret
101,XDC Network,XDC,1157247665.52,0.09405,12305012699,xdce-crowd-sale
102,Synthetix,SNX,1150801228.36,10.02,114841533,havven
103,Celsius,CEL,1129072577.78,4.7269,238863520,celsius-degree-token
104,Horizen,ZEN,1125263134.67,95.86,11738163,zencash
105,Ankr,ANKR,1116948049.07,0.1368,8162899378,ankr
106,Telcoin,TEL,1109452557.91,0.02016,55027110195,telcoin
107,renBTC,RENBTC,1090233352.61,64634.13,16868,renbtc
108,0x,ZRX,1078304790.04,1.2754,845496055,0x
109,Bancor,BNT,1069742286.33,4.5135,237011540,bancor
110,UMA,UMA,1054626580.94,16.55,63724410,uma
111,Siacoin,SC,979457765.03,0.01984,49375672992,shibchain
112,Ontology,ONT,976050885.86,1.1152,875249524,ontology
113,Dogelon Mars,ELON,970323197.1,1.74e-06,557528013986286,dogelon-mars
114,Pax Dollar,USDP,945600900.42,0.9999,945642940,usdp
115,Serum,SRM,936443462.19,7.0287,133231781,serum
116,Ren,REN,915336188.37,0.9174,997764051,republic-protocol
117,DigiByte,DGB,913016526.9,0.06152,14841831955,digibyte
118,IOST,IOST,870050414.85,0.04807,18099719631,iostoken
119,WOO Network,WOO,873042039.84,1.5537,561919696,woo-network
120,SKALE Network,SKL,869690734.33,0.3658,2377675822,skale
121,Moonriver,MOVR,862649461.93,372.6,2315214,moonriver
122,Raydium,RAY,846491001.27,11.2,75564537,raydium
123,Nervos Network,CKB,837445642.14,0.0293,28578736716,nervos-network
124,dYdX,DYDX,833572239.11,14.8,56337466,dydx
125,Velas,VLX,832678263.84,0.392,2124380663,velas
126,XYO,XYO,813013934.57,0.0633,12844821266,xyo-network
127,Voyager Token,VGX,777991802.38,2.7937,278482214,ethos
128,Nano,NANO,774595025.63,5.8132,133248297,nanomatic
129,1inch Network,1INCH,772260054.96,4.2817,180362122,1inch
130,SwissBorg,CHSB,734562654.24,0.7346,1000000000,swissborg
131,Celer Network,CELR,733650349.15,0.1211,6056211958,celer-network
132,NuCypher,NU,721289609.33,1.0375,695250000,nucypher
133,OriginTrail,TRAC,720875264.11,1.9813,363836144,origintrail
134,Gnosis,GNO,698747791.12,464.41,1504587,gnosis
135,Dent,DENT,684175575.07,0.00691,99007791203,dent
136,Mdex,MDX,675324129.75,0.8885,760073218,mdex
137,WINkLink,WIN,634278964.14,0.0008279,766149999999,wink
138,Fetch.ai,FET,640645650.14,0.8586,746113681,fetch-ai
139,Storj,STORJ,611594115.17,1.7403,351428441,storj
140,DigitalBits,XDB,577893960.41,0.7437,777009768,digitalbits
141,Ocean Protocol,OCEAN,571277361.78,0.9318,613099141,ocean-protocol
142,Kava,KAVA,568964929.51,5.6543,100625000,kava
143,Reserve Rights,RSR,562321807.91,0.04273,13159998943,reserve-rights-token
144,Neutrino USD,USDN,559616475.6,0.9827,569448894,
145,GateToken,GT,551456682.23,7.1042,77623868,gatechain-token
146,Cartesi,CTSI,545126822.52,1.1293,482707938,cartesi
147,Flux,FLUX,531096950.83,2.4233,219160842,flux
148,Chromia,CHR,526541255.98,1.225,429822500,chromaway
149,Golem,GLM,530464474.29,0.5305,1000000000,golem
150,Injective Protocol,INJ,519847904.02,11.91,43655553,injective-protocol
151,Alpha Finance Lab,ALPHA,517652614.75,1.1598,446330126,alphacoin
152,Polymath,POLY,500610308.19,0.6572,761698803,polymath
153,Reef,REEF,498499012.27,0.03121,15973552172,reef
154,Verge,XVG,496118451.49,0.03009,16485447838,verge
155,Swipe,SXP,490364608.61,2.5438,192768789,swipe
156,WazirX,WRX,491075320.44,1.545,317846918,wazirx
157,CEEK VR,CEEK,481471374.09,0.6528,737545460,ceek
158,Function X,FX,479345678.0,1.1734,408520357,fx-coin
159,NKN,NKN,482542599.21,0.6893,700000000,nkn
160,Orchid,OXT,451880861.62,0.6542,690690084,orchid-protocol
161,COTI,COTI,453779118.93,0.5224,868672118,coti
162,Lisk,LSK,450096726.3,3.4918,128900445,lisk
163,Numeraire,NMR,446719013.41,43.81,10197290,numeraire
164,Bitcoin Standard Hashrate Token,BTCST,434054216.77,38.0,11421013,btc-standard-hashrate-token
165,VeThor Token,VTHO,422244931.22,0.009999,42227540771,vethor-token
166,BakeryToken,BAKE,423682411.08,2.1892,193529487,bakerytoken
167,Fei USD,FEI,424388706.37,0.9986,424996178,fei-usd
168,Origin Protocol,OGN,396517702.52,1.1271,351815555,origin-protocol
169,BORA,BORA,390773666.92,0.4398,888428414,bora
170,Bitcoin Diamond,BCD,383239494.35,2.055,186492898,bitcoin-diamond
171,MediBloc,MED,383094318.56,0.07118,5382401140,medibloc
172,Ultra,UOS,368207800.92,1.3021,282785230,ultra
173,Conflux,CFX,360146629.11,0.3145,1145268052,conflux-token
174,iExec RLC,RLC,354398382.37,4.4261,80070793,iexec-rlc
175,Badger DAO,BADGER,340815930.29,33.13,10285849,badger-dao
176,Casper,CSPR,342123212.96,0.1355,2524579104,casper-network
177,Oasis Network,ROSE,336820143.7,0.2245,1500000000,rose
178,ASD,ASD,338073041.22,0.5118,660615274,asd
179,Hive,HIVE,340352491.22,0.8609,395354609,hive
180,Energy Web Token,EWT,330523294.3,10.99,30062138,ecowatt
181,MyNeighborAlice,ALICE,329200816.61,14.31,23000000,my-neighbor-alice
182,Status,SNT,326260720.15,0.09401,3470483788,status
183,Keep3rV1,KP3R,334100299.22,1670.49,200001,keep3rv1
184,Civic,CVC,327567224.37,0.4889,670000000,civic
185,PAX Gold,PAXG,325090216.43,1872.42,173620,pax-gold
186,Ardor,ARDR,325269309.9,0.3256,998999495,ardor
187,Ontology Gas,ONG,314890767.87,1.1878,265097550,ong
188,Proton,XPR,307402972.35,0.03652,8416833803,proton
189,Unibright,UBT,309889254.07,2.0659,149999999,unibright
190,Prometeus,PROM,309210786.87,18.8,16450000,prometeus
191,Band Protocol,BAND,308909897.49,8.7779,35191821,band-protocol
192,Ergo,ERG,303394195.75,9.4774,32012428,ergo
193,StormX,STMX,303447467.45,0.03034,10000000000,storm
194,Constellation,DAG,303305804.54,0.2394,1266911931,constellation-labs
195,aelf,ELF,301886720.25,0.5544,544480200,aelf
196,Verasity,VRA,290039202.81,0.06488,4470185346,verasity
197,SingularityNET,AGIX,294940847.08,0.2949,1000000000,singularitynet
198,Syscoin,SYS,294264872.35,0.4728,622426007,syscoin
199,Haven Protocol,XHV,279497459.59,18.84,14831810,haven
200,Orbs,ORBS,280062713.9,0.1256,2229950518,orbs
201,HEX,HEX,42443668000.46,0.2448,173411074413,hex
202,Lido stETH,STETH,6758104175.95,4593.06,1471374,staked-ether
203,Wrapped BNB,WBNB,3480259683.44,652.46,5334069,wbnb
204,Bitcoin Cash ABC,BCHA,3099923306.76,166.91,18572921,
205,Huobi BTC,HBTC,2600959700.26,65212.98,39884,huobi-btc
206,Symbol,XYM,2212264725.86,0.3963,5582460005,symbol
207,SafeMoon,SAFEMOON,2179156717.14,3.72e-06,585536366402812,safemoon
208,Radio Caca,RACA,2075763846.85,0.01141,181850767347,radio-caca
209,Alitas,ALT,2056493975.33,34.27,60000000,alitas
210,Creditcoin,CTC,1677041564.75,2.9684,564970555,cybertronchain
211,yOUcash,YOUC,1661831097.26,0.2482,6696709142,youcash
212,BitDAO,BIT,1642547102.25,2.8016,586278943,bitdao
213,WEMIX,WEMIX,1481868989.14,12.02,123233682,wemix-token
214,LINK,LN,1235796105.86,206.8,5975799,link
215,ECOMI,OMI,1204548320.08,0.007244,166285821196,ecomi
216,The Transfer Token,TTT,1201953571.12,11.47,104789396,tabtrader
217,NXM,NXM,1171320218.4,177.07,6615038,nxm
218,Venus BNB,vBNB,1158815130.44,13.74,84327095,
219,Rally,RLY,1102163764.79,0.5893,1870450856,rally-2
220,Immutable X,IMX,1056975296.53,5.6174,188160768,immutable-x
221,DeFiChain,DFI,1010580428.21,3.3629,300511840,defichain
222,Counos X,CCXX,1008593288.68,56.47,17860247,counosx
223,Convex Finance,CVX,993578057.79,30.36,32730934,convex-finance
224,MobileCoin,MOB,974404202.24,13.13,74218324,mobilecoin
225,Frax,FRAX,947005593.77,1.0007,946324682,frax
226,YooShi,YOOSHI,851154042.32,2.23e-06,381563987706809,yooshi
227,Ethereum Name Service,ENS,816678823.49,56.07,14566540,ethereum-name-service
228,JasmyCoin,JASMY,816280623.97,0.1717,4754930780,jasmycoin
