Rank,Name,Ticker,Market cap,Price,Circulating supply,id
1,Bitcoin,BTC,124328853511.62,6791.13,18307537,bitcoin
2,Ethereum,ETH,15847283514.12,143.55,110398143,ethereum
3,XRP,XRP,7882313124.22,0.1794,43935664307,ripple
4,Tether,USDT,6183665131.11,1.0028,6166094190,tether
5,Bitcoin Cash,BCH,4261855110.55,232.0,18370225,bitcoin-cash
6,Bitcoin SV,BSV,3211817401.41,174.86,18367527,bsv
7,Litecoin,LTC,2620968038.64,40.67,64444531,litecoin
8,EOS,EOS,2177343710.71,2.3627,921542573,eos
9,Binance Coin,BNB,2136159300.3,13.73,155536713,binancecoin
10,TAGZ5,TAGZ5,1246951555.79,3.2322,385792398,
11,Tezos,XTZ,1177969542.75,1.6708,705020740,tezos
12,UNUS SED LEO,LEO,1030817805.1,1.0313,999498893,leo-token
13,Monero,XMR,936704888.6,53.49,17511580,monero
14,Stellar,XLM,883293328.35,0.04349,20311174915,stellar
15,Huobi Token,HT,844374930.13,3.7313,226294793,huobi-token
16,TRON,TRX,840399150.43,0.0126,66682072191,tron
17,Cardano,ADA,829738785.58,0.032,25927070538,cardano
18,Chainlink,LINK,797063756.77,2.2773,350000000,chainlink
19,USD Coin,USDC,696526423.34,1.0015,695473726,usd-coin
20,Crypto.com Coin,CRO,693009654.23,0.0487,14231050228,crypto-com-chain
21,Dash,DASH,631952340.14,67.06,9423979,dash
22,Ethereum Classic,ETC,586834712.17,5.0453,116313299,ethereum-classic
23,MINDOL,MIN,560547071.85,3.2915,170303676,mindol
24,HedgeTrade,HEDG,498543183.19,1.7298,288208798,hedgetrade
25,Neo,NEO,497590674.09,7.0541,70538831,neo
26,IOTA,MIOTA,416316499.09,0.1498,2779530283,iota
27,Cosmos,ATOM,394073736.07,2.0666,190688439,cosmos
28,NEM,XEM,335195215.83,0.03724,8999999999,nem
29,Zcash,ZEC,316884251.07,32.64,9708581,zcash
30,Maker,MKR,304351381.1,302.55,1005949,maker
31,INO COIN,INO,284596385.71,1.5811,180003180,
32,OKB,OKB,281560497.93,4.6927,60000000,okb
33,Ontology,ONT,248063362.84,0.3834,647079907,ontology
34,Paxos Standard,PAX,245056442.28,1.0004,244951954,
35,FTX Token,FTT,240876012.13,2.5181,95657063,ftx-token
36,Dogecoin,DOGE,231320500.22,0.001865,124026753521,dogecoin
37,Basic Attention Token,BAT,211301301.69,0.1463,1443992564,basic-attention-token
38,PlayFuel,PLF,206552224.22,0.4131,500000000,
39,Binance USD,BUSD,198129681.31,1.0002,198095221,binance-usd
40,Elamachain,ELAMA,185322457.09,0.3275,565933389,
41,VeChain,VET,180342275.31,0.003252,55454734800,vechain
42,TrueUSD,TUSD,135936262.76,0.9992,136038732,true-usd
43,Bitcoin Gold,BTG,127573188.74,7.2841,17513924,bitcoin-gold
44,Decred,DCR,126948169.0,11.77,10786831,decred
45,Hedera Hashgraph,HBAR,126884722.62,0.03267,3883449291,hedera-hashgraph
46,ICON,ICX,123321752.5,0.2316,532389330,icon
47,Qtum,QTUM,121987600.17,1.264,96506704,qtum
48,Lisk,LSK,119866826.63,0.9753,122899095,lisk
49,Synthetix Network Token,SNX,116905306.33,0.661,176850753,havven
50,Algorand,ALGO,114708514.01,0.1712,670026285,algorand
51,ThoreCoin,THR,114366150.51,1319.31,86686,
52,Baer Chain,BRC,111273841.76,0.6395,174000000,bracelet
53,BitBay,BAY,109742701.13,0.1084,1012146906,baymax-finance
54,Augur,REP,107315050.42,9.7559,11000000,augur
55,ZB Token,ZB,106820345.46,0.2306,463288810,zb-token
56,0x,ZRX,100663664.62,0.1545,651704448,0x
57,Waves,WAVES,96046904.71,0.9454,101589364,waves
58,Cryptonex,CNX,94766096.87,1.7018,55686329,
59,GlitzKoin,GTN,92557466.27,0.374,247499428,glitzkoin
60,Bitcoin Diamond,BCD,91346756.19,0.4898,186492898,bitcoin-diamond
61,Ravencoin,RVN,91178607.65,0.01551,5878675000,ravencoin
62,Multi-collateral DAI,DAI,87012473.45,1.0102,86133247,dai
63,Metaverse Dualchain Network Architecture,DNA,86573286.25,0.008086,10707212447,encrypgen
64,Mixin,XIN,84286523.14,165.78,508412,mixin
65,Nano,NANO,79563620.04,0.5971,133248297,nanomatic
66,MCO,MCO,79303599.42,5.0212,15793831,monaco
67,EDC Blockchain,EDC,78516099.87,0.0294,2670646025,earndefi
68,MonaCoin,MONA,78301045.34,1.1913,65729675,mona
69,Kyber Network,KNC,78118672.68,0.4342,179913223,kyber-network-crystal
70,KuCoin Shares,KCS,78102285.31,0.9542,81850451,kucoin-shares
71,PRIZM,PZM,77631799.05,0.07643,1015701819,prizm
72,OmiseGO,OMG,76749340.9,0.5473,140245398,omisego
73,Enjin Coin,ENJ,76226281.33,0.09356,814772129,enjincoin
74,Counos Coin,CCA,71676030.07,4.8272,14848324,cca
75,THETA,THETA,69836504.25,0.08023,870502690,theta-token
76,DigiByte,DGB,67827616.17,0.005217,13002436874,digibyte
77,Nervos Network,CKB,67309981.14,0.004821,13960528825,nervos-network
78,DxChain Token,DX,65019086.25,0.0013,50000000000,dxchain
79,QCash,QC,63694866.26,0.1385,460000200,
80,Flexacoin,FXC,63139161.2,0.00231,27328125000,
81,Steem,STEEM,63103097.32,0.1717,367529049,steem
82,Nexo,NEXO,62165850.54,0.111,560000011,nexo
83,Energi,NRG,61234883.71,2.2152,27642981,energi
84,ThoreNext,THX,61045044.73,2.8193,21652254,thxone
85,Bytom,BTM,57453196.21,0.05731,1002499275,bytom
86,Quant,QNT,57181982.25,4.7365,12072738,quant-network
87,Siacoin,SC,56183089.19,0.001344,41817047634,shibchain
88,Poseidon Network,QQQ,55886576.43,0.02596,2153075307,qqq-token
89,Status,SNT,55622300.84,0.01603,3470483788,status
90,DigixDAO,DGD,54369717.99,27.18,2000000,digixdao
91,ABBC Coin,ABBC,54278583.41,0.09773,555416924,alibabacoin
92,Holo,HOT,54169010.21,0.0003304,163924509213,holotoken
93,botXcoin,BOTX,53619757.14,0.03285,1632102305,botxcoin
94,MineBee,MB,50790584.41,0.02775,1830117455,milk-and-butter
95,Horizen,ZEN,50477851.62,5.7444,8787313,zencash
96,HEX,HEX,49935350.3,0.0004369,114304826237,hex
97,BitTorrent,BTT,49555320.82,0.0002336,212116500000,bittorrent
98,v.systems,VSYS,48917386.23,0.02492,1962664422,v-systems
99,CRYPTOBUCKS,CBUCKS,48701924.25,0.01639,2971202103,
100,Swipe,SXP,48513146.44,0.7905,61373111,swipe
101,Komodo,KMD,48302824.71,0.4055,119119472,komodo
102,Tap,XTP,48162834.14,0.09283,518802335,tap
103,inSure,SURE,48068787.58,0.01357,3542964974,insure
104,BitShares,BTS,47710357.66,0.01733,2752500000,bitshares
105,GAPS,GAP,47055914.91,4.7056,10000000,gapcoin
106,Terra,LUNA,46816582.71,0.1627,287765804,terra-luna-2
107,Centrality,CENNZ,46388266.2,0.05506,842521184,centrality
108,HyperCash,HC,44151598.55,0.9907,44566423,hshare
109,Beldex,BDX,43836481.08,0.04472,980222595,beldex
110,Zilliqa,ZIL,43371743.87,0.004325,10027117250,zilliqa
111,Ren,REN,41900890.83,0.04922,851253651,republic-protocol
112,Verge,XVG,41365972.72,0.002549,16226741543,verge
113,Numeraire,NMR,41105312.87,17.02,2415718,numeraire
114,Bitbook Gambling,BXK,40995308.05,0.1146,357687491,
115,Insolar,XNS,39405903.95,0.9851,40000000,
116,Bytecoin,BCN,38402123.82,0.0002086,184066828814,bemchain
117,Folgory Coin,FLG,38070147.6,2.3985,15872258,
118,IOST,IOST,38070090.77,0.003169,12013965609,iostoken
119,Digitex Futures,DGTX,36901603.76,0.04542,812500000,digitex-futures-exchange
120,Seele,SEELE,36807986.36,0.05261,699587206,seele
121,Buggyra Coin Zero,BCZERO,35041992.05,0.01743,2010775988,
122,aelf,ELF,34649523.84,0.06364,544480200,aelf
123,STASIS EURO,EURS,34273115.7,1.0717,31979207,stasis-eurs
124,NewYork Exchange,NYE,34266979.33,5.5206,6207062,newyork-exchange
125,Blockstack,STX,34246746.89,0.096,356719546,blockstack
126,Golem,GNT,34115332.56,0.03481,980050000,greentrust
127,Breezecoin,BRZE,33968364.33,0.3397,100000000,
128,Bankera,BNK,33482354.68,0.00136,24618912108,bankera
129,Ardor,ARDR,32277422.34,0.03231,998999495,ardor
130,WAX,WAXP,32203365.56,0.02943,1094125975,wax
131,Dimension Chain,EON,32026173.94,0.1308,244783561,
132,PAX Gold,PAXG,31713739.86,1733.61,18294,pax-gold
133,Matic Network,MATIC,31594528.98,0.01145,2758503686,matic-network
134,Zcoin,XZC,31298439.3,3.1826,9834343,
135,BitcoinHD,BHD,31184643.4,5.1265,6083016,bitcoin-hd
136,Cryptoindex.com 100,CIX100,31095327.46,0.4982,62409782,cryptoindex-io
137,Aeternity,AE,30700324.59,0.1002,306404968,aeternity
138,Chiliz,CHZ,30394793.52,0.006655,4567138626,chiliz
139,Yap Stone,YAP,29503526.23,0.1967,150000000,
140,STEM CELL COIN,SCC,29499239.71,0.092,320658118,coindom
141,RSK Infrastructure Framework,RIF,29070749.88,0.0501,580286680,rif-token
142,USDK,USDK,28709572.83,1.0038,28600072,usdk
143,Loopring,LRC,28654367.07,0.02805,1021382793,loopring
144,Velas,VLX,28353483.01,0.02112,1342809241,velas
145,WaykiChain,WICC,27586789.86,0.146,189000000,waykichain
146,Decentraland,MANA,27533235.33,0.02622,1050141509,decentraland
147,Stratis,STRAT,27530205.76,0.276,99748060,
148,Streamr DATAcoin,DATA,27399540.77,0.04046,677154514,streamr
149,Aave,LEND,27293423.73,0.02099,1299999942,ethlend
150,BitMax Token,BTMX,26898160.05,0.04072,660615274,
151,Pundi X,NPXS,26742790.06,0.0001141,234328006047,pundi-x
152,ERC20,ERC20,26364740.98,0.02336,1128728707,
153,PLATINCOIN,PLC,26309636.53,5.2608,5001073,platincoin
154,CyberVein,CVT,26127681.14,0.02464,1060404496,concertvr
155,GXChain,GXC,26100869.98,0.4016,65000000,gxchain
156,iExec RLC,RLC,25985600.84,0.3245,80070793,iexec-rlc
157,ZEON,ZEON,25932046.17,0.001025,25295253821,zeon
158,Aion,AION,25853187.24,0.06299,410411905,aion
159,Ripio Credit Network,RCN,25680242.25,0.05057,507847857,ripio-credit-network
160,Gatechain Token,GT,25419178.37,0.4146,61304360,gatechain-token
161,Aragon,ANT,25354137.78,0.7837,32350548,aragon
162,FABRK,FAB,25288979.97,0.005275,4794443397,fabric
163,Crypterium,CRPT,24922509.07,0.2503,99569555,crypterium
164,Molecular Future,MOF,24643662.24,0.2883,85481225,molecular-future
165,Huobi Pool Token,HPT,24363416.19,0.004855,5018108932,huobi-pool-token
166,Power Ledger,POWR,23878699.96,0.05567,428923728,power-ledger
167,Ecoreal Estate,ECOREAL,22962849.36,0.1099,208919605,ecoreal-estate
168,MaidSafeCoin,MAID,22861416.71,0.05052,452552412,maidsafecoin-token
169,BitForex Token,BF,22758191.12,0.005351,4253196636,bitforex
170,TrueChain,TRUE,22509436.82,0.2829,79575543,true-chain
171,Vitae,VITAE,22257452.55,1.1431,19471178,
172,Hyperion,HYN,22001188.53,0.06946,316765917,
173,Cortex,CTXC,21553484.91,0.08624,249938725,cortex
174,SynchroBitcoin,SNB,21472896.33,0.3259,65887085,safe-nebula
175,Tachyon Protocol,IPX,21450947.16,0.08038,266858531,ipx-token
176,Elastos,ELA,21362787.3,1.1701,18256492,elastos
177,NEXT,NET,21115561.65,0.5215,40491818,definet
178,BigONE Token,ONE,20911410.66,0.002213,9449081034,harmony
179,Electroneum,ETN,20830368.96,0.002072,10054055828,electroneum
180,Wirex Token,WXT,20790420.01,0.009898,2100500000,wirex
181,Orbs,ORBS,20775298.82,0.009895,2099502389,orbs
